C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_11_59_861.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_11_59_861.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_11_59_861.jpg, 0, 0.7787476, 0, 1.263342
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_11_59_963.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_11_59_963.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_11_59_963.jpg, 0, 1, 0, 2.387585
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_00_065.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_00_065.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_00_065.jpg, 0, 1, 0, 3.563376
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_00_166.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_00_166.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_00_166.jpg, 0, 1, 0, 4.735599
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_00_266.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_00_266.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_00_266.jpg, 0, 1, 0, 5.894165
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_00_367.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_00_367.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_00_367.jpg, 0, 1, 0, 7.269709
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_00_469.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_00_469.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_00_469.jpg, 0, 1, 0, 8.403756
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_00_569.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_00_569.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_00_569.jpg, 0, 1, 0, 9.526762
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_00_671.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_00_671.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_00_671.jpg, 0, 1, 0, 10.63875
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_00_773.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_00_773.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_00_773.jpg, 0, 1, 0, 11.57545
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_00_876.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_00_876.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_00_876.jpg, -0.04135666, 1, 0, 12.79553
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_00_982.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_00_982.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_00_982.jpg, -0.1188574, 1, 0, 13.82573
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_01_078.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_01_078.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_01_078.jpg, -0.2253692, 1, 0, 15.08645
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_01_178.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_01_178.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_01_178.jpg, -0.2737836, 1, 0, 15.83384
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_01_280.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_01_280.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_01_280.jpg, -0.2737836, 1, 0, 17.13276
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_01_384.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_01_384.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_01_384.jpg, -0.2834665, 1, 0, 17.96723
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_01_484.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_01_484.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_01_484.jpg, -0.2834665, 1, 0, 19.15671
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_01_586.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_01_586.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_01_586.jpg, -0.1866376, 1, 0, 20.0514
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_01_688.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_01_688.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_01_688.jpg, 0, 1, 0, 21.26834
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_01_790.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_01_790.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_01_790.jpg, -0.1769547, 1, 0, 22.30455
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_01_891.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_01_891.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_01_891.jpg, -0.2737836, 1, 0, 23.22957
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_01_993.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_01_993.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_01_993.jpg, -0.3706124, 1, 0, 24.16089
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_02_094.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_02_094.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_02_094.jpg, -0.3899783, 1, 0, 25.08027
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_02_197.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_02_197.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_02_197.jpg, -0.3996612, 1, 0, 26.01193
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_02_298.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_02_298.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_02_298.jpg, -0.3996612, 1, 0, 26.93795
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_02_400.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_02_400.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_02_400.jpg, 0, 1, 0, 27.86736
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_02_501.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_02_501.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_02_501.jpg, 0, 1, 0, 28.78406
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_02_601.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_02_601.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_02_601.jpg, 0, 1, 0, 29.70085
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_02_704.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_02_704.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_02_704.jpg, 0, 1, 0, 30.18909
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_02_804.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_02_804.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_02_804.jpg, -0.157589, 1, 0, 30.18434
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_02_907.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_02_907.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_02_907.jpg, 0, 1, 0, 30.18968
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_03_008.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_03_008.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_03_008.jpg, 0, 1, 0, 30.1902
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_03_109.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_03_109.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_03_109.jpg, 0, 1, 0, 30.19027
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_03_213.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_03_213.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_03_213.jpg, 0, 1, 0, 30.19031
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_03_313.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_03_313.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_03_313.jpg, -0.07040532, 1, 0, 30.18911
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_03_416.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_03_416.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_03_416.jpg, -0.1866376, 1, 0, 30.18498
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_03_519.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_03_519.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_03_519.jpg, -0.1866376, 1, 0, 30.18739
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_03_621.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_03_621.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_03_621.jpg, -0.1866376, 1, 0, 30.18795
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_03_724.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_03_724.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_03_724.jpg, 0, 1, 0, 30.18798
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_03_827.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_03_827.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_03_827.jpg, -0.1091745, 1, 0, 30.18918
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_03_929.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_03_929.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_03_929.jpg, -0.1769547, 1, 0, 30.18678
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_04_030.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_04_030.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_04_030.jpg, -0.03167378, 1, 0, 30.19069
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_04_132.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_04_132.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_04_132.jpg, -0.1866376, 1, 0, 30.18561
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_04_234.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_04_234.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_04_234.jpg, -0.0219909, 1, 0, 30.19063
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_04_334.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_04_334.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_04_334.jpg, 0, 1, 0, 30.19006
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_04_435.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_04_435.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_04_435.jpg, 0, 1, 0, 30.19033
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_04_538.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_04_538.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_04_538.jpg, 0, 1, 0, 30.19031
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_04_641.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_04_641.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_04_641.jpg, -0.03167378, 1, 0, 30.19009
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_04_743.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_04_743.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_04_743.jpg, -0.1672719, 1, 0, 30.18491
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_04_847.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_04_847.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_04_847.jpg, -0.1769547, 1, 0, 30.18743
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_04_952.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_04_952.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_04_952.jpg, -0.05103955, 1, 0, 30.19112
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_05_054.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_05_054.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_05_054.jpg, 0, 1, 0, 30.18996
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_05_155.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_05_155.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_05_155.jpg, 0, 1, 0, 30.19027
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_05_257.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_05_257.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_05_257.jpg, 0, 1, 0, 30.1903
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_05_359.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_05_359.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_05_359.jpg, 0, 1, 0, 30.19033
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_05_461.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_05_461.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_05_461.jpg, 0, 1, 0, 30.19027
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_05_563.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_05_563.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_05_563.jpg, 0, 1, 0, 30.19031
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_05_668.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_05_668.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_05_668.jpg, -0.0801259, 1, 0, 30.18921
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_05_768.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_05_768.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_05_768.jpg, -0.1285403, 1, 0, 30.18808
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_05_869.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_05_869.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_05_869.jpg, -0.157589, 1, 0, 30.18807
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_05_970.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_05_970.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_05_970.jpg, -0.157589, 1, 0, 30.18894
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_06_073.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_06_073.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_06_073.jpg, -0.05103955, 1, 0, 30.19038
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_06_176.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_06_176.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_06_176.jpg, 0, 1, 0, 30.18993
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_06_277.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_06_277.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_06_277.jpg, 0, 1, 0, 30.19025
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_06_377.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_06_377.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_06_377.jpg, 0, 1, 0, 30.19034
C:\Users\Mahesh\Desktop\data2\IMG\center_2024_03_24_13_12_06_478.jpg, C:\Users\Mahesh\Desktop\data2\IMG\left_2024_03_24_13_12_06_478.jpg, C:\Users\Mahesh\Desktop\data2\IMG\right_2024_03_24_13_12_06_478.jpg, 0, 1, 0, 30.19031
